"CycID","filter_type","ar_method","period_number","period","amplitude","phase","mean","R_square","R2_adjust","coef_var","pvalue","fdr_BH"
"AT3G59300.1","0","default","1","24","0.979921598940414","16.1065478557022","7.84095011141517e-16","0.52710690944096","0.422019555983395","1275355646688990","0.0343900936620759","0.0484984198912495"
"AT3G59300.2","0","default","1","24","0.513630622706385","18.0454494308927","-1.75767242196108e-16","0.170174875243601","-0.0142307080355992","-5689342265973954","0.431956098153263","0.468148108626461"
"AT3G59320.1","1","mle","1","20.5773195876289","1.00698929124127","18.2541722740401","-2.10768902331182e-16","0.484469588246842","0.369907274523919","-4744532940768919","0.0507159195971794","0.0684099958266397"
"AT3G59350.1","0","burg","1","22.3016759776536","1.27055090351546","13.1800429028723","-1.32322357642804e-16","0.858701941454328","0.827302372888623","-7557301863525130","0.000149834863248488","0.00112003255242761"
"AT3G59350.2","0","burg","1","23.2093023255814","1.24765282885545","11.6807365166973","7.75023852965055e-17","0.815273879809949","0.774223630878826","12902828682939764","0.000500469239801293","0.00215626910918858"
"AT3G59360.2","0","burg","1","24.0481927710843","1.15535058044483","15.0383038881418","-3.54720082662612e-16","0.680817658401333","0.609888249157185","-2819124286659405","0.00586374201051987","0.0110132065307214"
"AT3G59380.1","1","yule-walker","1","22.3016759776536","1.23103455271664","13.6690264499095","1.91744768211303e-15","0.820630105516207","0.780770128964252","521526615473544","0.000438402464588261","0.00201337811775165"
"AT3G59400.1","0","mle","1","24.1939393939394","1.29126650270235","0.0140515890881197","-7.40239033264478e-17","0.880907772421754","0.854442832959922","-13509149815971842","6.94185253840018e-05","0.000756603041979827"
"AT3G59410.3","0","mle","1","23.6213017751479","1.29466913721456","0.59442647320224","-1.57272560137126e-16","0.893511611979327","0.869847525752511","-6358388260025123","4.19623824903237e-05","0.000596988461284679"
"AT3G59500.1","0","burg","1","22.3016759776536","1.20889447918099","16.240719917666","1.84111759041553e-15","0.682314256867348","0.611717425060092","543148360107900","0.00574102930761855","0.0108540714205001"
"AT3G59540.1","0","burg","1","22.0552486187845","1.10972365149141","0.796385624991488","-5.78530279238265e-16","0.793295946241285","0.747361712072681","-1728517997911315","0.000829985437010738","0.00287449883006654"
"AT3G59600.1","1","burg","1","23.9041916167665","0.940518280255638","12.6766398253433","-1.72431513512095e-15","0.480859506437641","0.365494952312672","-579940394671452","0.0523337765229812","0.0703216118651818"
"AT3G59630.1","0","burg","1","21.695652173913","1.06772398163059","20.2976854449277","1.59594559789866e-16","0.63389671495518","0.552540429389665","6265877742428516","0.0108696689230923","0.0179875259758984"
"AT3G59650.1","0","mle","1","24.4907975460123","1.03453568793266","21.9675760202401","9.24309457098205e-16","0.639925831826243","0.559909350009852","1081888746588637","0.0100870424229705","0.0169426730710248"
"AT3G59660.1","0","default","1","24","1.02474877195544","15.5511277050314","1.18193170456244e-15","0.538269751780614","0.435663029954084","846072574362666","0.0308849902563695","0.0441148749165831"
"AT3G59670.1","0","yule-walker","1","22.9425287356322","1.32719566475482","21.4352543694776","-4.38017677684144e-17","0.920697186448311","0.90307433899238","-22830128804095980","1.11377811709001e-05","0.000306634321382184"
"AT3G59760.3","0","burg","1","22.0552486187845","1.27120618553021","18.5932873221141","3.65446153517921e-16","0.782719036670789","0.734434378153187","2736381243511872","0.00103895694701506","0.00330613597558672"
"AT3G59765.2","0","burg","1","21.5783783783784","0.982041209036486","11.6732060422578","-8.25145615897249e-16","0.617273760952878","0.532223485609073","-1211907305491307","0.0132738550162189","0.021204428706666"
"AT3G59780.1","0","mle","1","24.1939393939394","1.30721701655152","21.8388374287875","7.23976000677196e-16","0.850029188454655","0.816702341444578","1381261255987237","0.000195898151139851","0.00128567889885428"
"AT3G59810.1","0","mle","1","23.3450292397661","1.22376839998034","15.2913492064351","-1.29063426612674e-15","0.740314890073516","0.68260708786763","-774812839117505","0.00231745717578047","0.00559362863300466"
"AT3G59820.1","0","burg","1","20.1616161616162","1.01325996332427","16.8893779944056","4.38333903317785e-16","0.736708464538687","0.678199234436173","2281365854730647","0.00246584649692627","0.00582653226204646"
"AT3G59840.1","0","default","1","24","0.849001562937874","16.8225232658633","-2.99528920185329e-16","0.364315086138605","0.223051771947184","-3338575785541063","0.1301932809864","0.159048711317001"
"AT3G59870.1","0","mle","1","23.2093023255814","1.31445636177529","10.9913017536819","-1.75916319994825e-16","0.937444797040847","0.923543640827702","-5684520913292280","3.82988266400819e-06","0.000172329817613193"
"AT3G59890.1","0","default","1","24","0.725808798599224","2.42200016985411","3.88578058618805e-16","0.404250430551151","0.271861637340296","2573485501354569","0.0972269846989287","0.122476345431199"
"AT3G59900.1","0","burg","1","22.6818181818182","1.06854437984459","12.337810945178","5.33156418319747e-16","0.601613443690007","0.513083097843342","1875622173229238","0.01589904489284","0.0247275068338547"
"AT3G59910.1","0","default","1","24","1.13682466333796","17.9562089626513","5.31416894990402e-16","0.646193323149915","0.567569617183229","1881761775786336","0.00932066952644717","0.0159255647759804"
"AT3G59920.1","0","mle","1","23.0751445086705","1.27205880056826","14.1797195906338","6.10622663543836e-16","0.820785369941852","0.780959896595596","1637672591771089","0.000436697363983551","0.00200883188429964"
"AT3G59940.1","0","mle","1","23.6213017751479","1.30883111705905","8.30511788251003","-5.78241158658936e-17","0.882055468353366","0.855845572431892","-17293822569102704","6.6458440456163e-05","0.00073754837373807"
"AT3G59950.4","0","mle","1","23.9041916167665","1.14839103267736","12.9828942641963","-3.16871637436045e-16","0.719721366861618","0.6574372261642","-3155852029204834","0.00326704381460963","0.00711489541848319"
"AT3G59970.1","0","mle","1","21.5783783783784","0.766418973294122","4.27291104991263","-5.32343266690383e-17","0.339234394310441","0.192397593046095","-18784871765488340","0.154957795793775","0.186138115507028"
"AT3G59970.2","0","burg","1","27.7222222222222","0.934515797920045","19.319358767399","2.54417074791828e-16","0.439569006769342","0.315028786051418","3930553799575884","0.0738498558275602","0.0958258227995855"
"AT3G59970.3","1","yule-walker","1","20.5773195876289","1.31607077521535","18.4747157311037","9.04951930810286e-16","0.840061673096205","0.804519822673139","1105031069555936","0.000261689603217707","0.00150781194400078"
"AT3G59980.1","0","burg","1","23.0751445086705","0.59277445525825","12.2646203064884","9.41954847455406e-16","0.183781089933574","0.00239910991881231","1061622011608515","0.400986669506719","0.437618898280077"
"AT3G59990.1","1","mle","1","23.4823529411765","0.360418598495585","6.95709903640206","-4.33680868994202e-17","0.0667232034727285","-0.140671640199999","-23058430092136940","0.732904026512797","0.754970796596649"
"AT3G59990.2","1","mle","1","20.0603015075377","1.15233656894258","17.7814967998505","4.31345881502937e-16","0.635657817510302","0.554692888068147","2318325137394850","0.0106363482864462","0.0176747710280879"
"AT3G60080.1","0","mle","1","23.6213017751479","1.35745702158545","21.031877375499","-5.92146051521062e-16","0.937213647314325","0.923261124495286","-1688772554391390","3.89397939026814e-06","0.000173174936465896"
"AT3G60130.1","0","mle","1","23.9041916167665","1.3220754779974","10.5292290333238","6.77680567912065e-16","0.903267557606546","0.88177145929689","1475621476178670","2.72316960048258e-05","0.000488228422635357"
"AT3G60180.1","1","yule-walker","1","21.695652173913","1.17402000892482","13.0707550619253","2.10488816769957e-16","0.733201095923921","0.673912450573682","4750846222357269","0.00261714741633157","0.00607135804445701"
"AT3G60190.1","0","burg","1","22.0552486187845","1.25020417831693","13.0220273675101","-8.41932679534566e-16","0.88379518158498","0.857971888603865","-1187743419762273","6.21596576264594e-05","0.000721778235324828"
"AT3G60210.1","1","default","1","24","1.13933991800024","13.5643693671072","1.96603123321301e-16","0.71110446632439","0.646905458840921","5086389183989398","0.00374398176346413","0.00786331367829626"
"AT3G60240.3","1","mle","1","20.0603015075377","0.758475943554031","18.4817592416133","3.98986399474666e-17","0.283072829927825","0.123755681022897","25063510969714060","0.223685420369313","0.259336610375129"
"AT3G60240.4","0","default","1","24","0.333649156703876","19.3179816754263","1.68855453346513e-16","0.0612358818161818","-0.147378366669111","5922225075833769","0.752495949551276","0.772880643095386"
"AT3G60245.1","1","yule-walker","1","22.5536723163842","1.12205091067997","0.825161095816089","-5.78241158658936e-16","0.810539064901687","0.76843663487984","-1729382256910270","0.000560839436265947","0.00229252288475766"
"AT3G60250.1","0","burg","1","25.1069182389937","0.878368008009773","12.951139356289","3.19189119579733e-16","0.514997099812623","0.407218677548762","3132938871214258","0.0385344806451789","0.0535849848702319"
"AT3G60250.2","1","yule-walker","1","20.4717948717949","0.65155731788325","12.4126378151912","5.13478148889135e-16","0.220233238648428","0.0469517361258561","1947502541565620","0.326468463128604","0.363847466038857"
"AT3G60290.1","0","mle","1","24.641975308642","1.40262946328902","9.33180762763164","1.09287578986539e-15","0.954156285828952","0.943968793790941","915017067148292","9.45712397837362e-07","8.90620312023533e-05"
"AT3G60300.1","1","mle","1","22.5536723163842","1.19066384043789","12.4547292249812","-1.01797548978285e-16","0.815497932894817","0.774497473538109","-9823419228033844","0.00049774346069309","0.00215035421140314"
"AT3G60320.1","0","burg","1","27.156462585034","1.03707877657276","1.90297037094665","-1.17497643468822e-15","0.624956055787939","0.541612957074147","-851080898712108","0.0121162913559134","0.019681527354935"
"AT3G60340.1","0","burg","1","20.2639593908629","0.963852120559419","13.0051437465785","3.70083376559823e-16","0.473976075313242","0.357081869827296","2702093807335205","0.0555296246103126","0.0741164103178272"
"AT3G60340.2","0","mle","1","25.9220779220779","1.18069828504092","9.52422962783685","5.4353539536677e-16","0.639231459538269","0.559060672768996","1839806585779414","0.0101748723013442","0.0170623873684374"
"AT3G60360.1","0","mle","1","23.2093023255814","1.25163052652117","20.8450051193721","-2.45192321307597e-16","0.811023003028427","0.769028114812522","-4078431146077726","0.00055442173177056","0.00227675174225666"
"AT3G60370.1","1","burg","1","26.6133333333333","0.83531088314704","26.3805823332609","5.08942569800904e-17","0.376366862726496","0.237781721110162","19648582361487184","0.119448672293258","0.14729200750685"
"AT3G60370.2","0","mle","1","23.3450292397661","1.26047172592712","10.9285369960845","-1.87350135405495e-16","0.818398839092205","0.778043025557139","-5337599558365032","0.000463482981606367","0.00207098809864607"
"AT3G60390.1","0","burg","1","23.6213017751479","1.32856160244696","10.041093960022","-2.24375639595875e-16","0.909364305666569","0.88922304025914","-4456811808096050","2.03163973144793e-05","0.000412949193396045"
"AT3G60410.1","0","default","1","24","0.609292446131583","15.0620732014689","1.50331407478693e-17","0.188448984933034","0.00810431491815278","66519699161449816","0.390769999029414","0.427432168309746"
"AT3G60415.1","0","burg","1","23.0751445086705","1.24188102449224","14.8460557385459","-2.05835782446373e-16","0.754905177622437","0.700439661538535","-4858241789230854","0.00178650244945922","0.00466136469039154"
"AT3G60440.1","1","burg","1","26.7919463087248","1.09138563049329","18.2397497278771","-5.14566868570672e-17","0.655890989003888","0.579422319893641","-19433820190905980","0.00822492988324131","0.0143697067789398"
"AT3G60450.1","0","burg","1","22.4269662921348","1.20063583028444","14.6787604556959","3.09935002286664e-16","0.697520585965369","0.630302938402117","3226482948431508","0.00460395641597966","0.00917617235339345"
"AT3G60500.1","1","burg","1","21.1216931216931","1.03747165548907","19.5427185368409","-2.51796919541654e-16","0.554730719642611","0.455781990674302","-3971454463463249","0.0262302422525567","0.0381473724575802"
"AT3G60530.1","0","burg","1","23.9041916167665","1.25755520776985","11.338507709038","4.06508052046284e-16","0.799167366921909","0.754537892904555","2459975872473353","0.000729044889759223","0.00266119794986605"
"AT3G60600.1","0","yule-walker","2","20.2639593908629,25.9220779220779","0.866885191056146,0.661685161622109","12.0846418909791,11.533257849037","1.19116323431025e-15","0.938721301927573","0.903704903029043","839515501482930","0.000244110995596736","0.0014493011204306"
"AT3G60600.2","0","yule-walker","1","27.7222222222222","0.591715977604876","6.97019227832206","-1.7920958409375e-17","0.163137857680875","-0.0228315072789305","-55800587064410032","0.448686133774406","0.48395277272504"
"AT3G60620.1","0","burg","1","21.8142076502732","1.12890808387029","15.6958693533057","-1.08767161943746e-15","0.732582916076568","0.673156897426916","-919395139239910","0.00264454626445543","0.00611508358371577"
"AT3G60630.1","1","default","1","24","1.04486870330441","12.9861604034939","1.88505206001234e-16","0.57406522817655","0.479413056660227","5304893277024149","0.0214804774916009","0.0320144660024324"
"AT3G60690.1","0","burg","1","24.641975308642","1.07355818099627","13.4391211986063","-6.37265237866773e-18","0.653313575898153","0.576272148319965","-156920531762798048","0.00850581160892339","0.0147824521011128"
"AT3G60750.1","0","burg","1","22.4269662921348","1.21446774967717","15.9805809619217","1.11022302462516e-16","0.811131505062263","0.769160728409432","9007199254740992","0.000552990713042045","0.0022741054785271"
"AT3G60750.2","0","burg","1","21.9340659340659","0.871065216354869","12.4143058325593","-1.06685493772574e-16","0.39746069874149","0.263563076239599","-9373345565909326","0.102313798289417","0.1282415741837"
"AT3G60770.1","1","yule-walker","1","22.6818181818182","1.16001821090146","0.122602311842993","4.63496428737553e-18","0.823922688860052","0.784794397495619","215751392674965504","0.00040333442296081","0.00191949467146657"
"AT3G60800.1","0","mle","1","22.5536723163842","1.31585242355787","15.0605156718827","2.59065591606359e-16","0.854135824734242","0.821721563564073","3860026311481238","0.000172889605604576","0.00119933737205238"
"AT3G60810.1","0","mle","1","21.5783783783784","1.17891174065029","14.9769371526272","-3.827900001459e-16","0.857163509280145","0.825422066897955","-2612398442014812","0.000157317223373754","0.00114223614282687"
"AT3G60820.1","0","mle","1","23.3450292397661","1.318655696964","12.5813372836847","-9.25276204035338e-17","0.878914245068835","0.852006299528576","-10807583677595676","7.48029528725436e-05","0.000780705186839435"
"AT3G60910.1","1","default","1","24","1.31033619273465","21.0521464136258","3.36536354339501e-16","0.891251879971048","0.867085631075726","2971447176821771","4.61209145421471e-05","0.000627713856372209"
"AT3G61010.1","0","default","1","24","0.300867163594204","15.2791575926344","5.1233408972171e-16","0.0498129510041611","-0.16133972655047","1951851379913409","0.794586130538811","0.811283243294262"
"AT3G61050.2","0","mle","1","23.0751445086705","1.13111835133074","9.36574828936195","-1.20620202194444e-15","0.666509864548428","0.59240094555919","-829048519076405","0.00714288181768763","0.0128700974352976"
"AT3G61060.1","0","burg","1","22.4269662921348","1.12201538043921","8.2472364284608","6.93889390390723e-17","0.659616029592558","0.583975147279793","14411518807585584","0.00783178847167032","0.0138291039679944"
"AT3G61070.1","0","mle","1","22.3016759776536","1.22187503491634","15.7138823061773","1.04083408558608e-17","0.766296630154182","0.714362547966223","96076792050570576","0.00144209006883567","0.00404807071480256"
"AT3G61070.3","1","mle","1","23.6213017751479","1.25799826199158","9.64734321099814","1.4977801261982e-16","0.815493788028543","0.774492407590441","6676547395099220","0.000497793781134015","0.00215035421140314"
"AT3G61080.1","0","mle","1","24.95","1.08195624724334","20.9348458718855","5.21569007601308e-16","0.570076150521872","0.47453751730451","1917291835646049","0.0224007170165699","0.0331558166848729"
"AT3G61080.2","0","mle","1","20.1616161616162","0.913946068701466","0.310339472718474","-8.50014503228635e-17","0.449165761237723","0.326758152623884","-11764505149049458","0.0683272863532998","0.0893718741533264"
"AT3G61110.1","1","yule-walker","1","22.1777777777778","1.15669913626466","0.746421590076004","4.62601961945253e-16","0.853618020185158","0.821088691337415","2161685600715949","0.000175668654577743","0.00121134902894277"
"AT3G61130.1","1","mle","1","23.4823529411765","1.12951010157528","14.4122576091925","-5.11159537368184e-16","0.740474193553106","0.682801792120463","-1956336382078905","0.00231106665571645","0.00558316950709968"
"AT3G61140.1","0","yule-walker","1","23.9041916167665","0.888870264374092","19.3013170276778","-1.91743525896314e-15","0.46788954592687","0.349642778355063","-521529994468108","0.058480093869524","0.0775620834392907"
"AT3G61150.1","0","burg","1","22.9425287356322","1.10725699487808","15.6523937962775","4.22117175198286e-16","0.622432663878182","0.538528811406667","2369010451968126","0.0124874818850875","0.0201739648671629"
"AT3G61180.1","0","mle","1","23.4823529411765","1.28435325877243","10.1999125248028","2.4980018054066e-16","0.857691965153139","0.826067957409392","4003199668773774","0.000154714991055016","0.00113523106380724"
"AT3G61200.1","1","yule-walker","1","23.2093023255814","1.1888457478854","14.0930562770424","-1.05233114612348e-16","0.764756762521748","0.712480487526581","-9502712180322164","0.00148534440409587","0.00412637079022364"
"AT3G61220.1","0","mle","1","24.0481927710843","1.33750631383778","20.3240701257406","-3.70029166451199e-17","0.924415923031429","0.907619461482857","-27024896701808644","8.97297406132758e-06","0.000278469375709792"
"AT3G61240.1","0","burg","1","20.4717948717949","1.11010510834977","18.5121964740354","-2.0122792321331e-16","0.882355114518538","0.856211806633768","-4969489243995030","6.57020213334913e-05","0.000735076902531683"
"AT3G61260.1","1","burg","1","22.9425287356322","1.12381869923638","8.46365416655291","-2.70616862252382e-16","0.650114273846434","0.572361890256752","-3695261232714254","0.00886478107391364","0.0152866579687947"
"AT3G61320.1","1","mle","1","22.3016759776536","1.06810038868829","17.2627878829553","-7.91033905045424e-16","0.774113519778197","0.723916524173352","-1264168316454876","0.00123738849066246","0.00368744281543312"
"AT3G61420.1","0","burg","1","22.9425287356322","1.1369009229004","22.3023254345858","-1.0522633834877e-16","0.678184476508461","0.606669915732563","-9503324126755450","0.00608459186496235","0.0113432565414194"
"AT3G61430.1","0","mle","1","22.8114285714286","1.27099690433382","2.80745268346089","1.78084724339796e-16","0.84695753934207","0.812948103640308","5615304758492036","0.000214611865183567","0.00135615934917091"
"AT3G61430.2","1","default","1","24","0.952026465823237","8.2591133580738","-2.45156181235181e-16","0.453179308492047","0.331663599268057","-4079032374226333","0.0661153389764754","0.0867238861075274"
"AT3G61440.1","0","yule-walker","1","23.4823529411765","0.415834756047806","16.0012168262881","1.73472347597681e-16","0.0847331424270992","-0.118659492589101","5764607523034235","0.671374457546438","0.697804622242226"
"AT3G61440.2","0","mle","1","27.7222222222222","0.838641479760101","21.1200863039842","-7.80625564189563e-17","0.313205039327195","0.16058393695546","-12810238940076074","0.184383455381826","0.218007895280535"
"AT3G61440.3","1","burg","1","20.4717948717949","0.474013791994702","15.3422316508783","1.57281595155231e-16","0.108374817877998","-0.0897641114824466","6358023003346582","0.596788527542252","0.627045478148156"
"AT3G61440.4","0","mle","1","27.3424657534247","0.729864170232546","23.4853563520219","4.3774210963197e-16","0.242435554614907","0.0740879000848865","2284450086012391","0.286673881812377","0.323929721445996"
"AT3G61460.1","0","mle","1","24.7950310559006","1.29626732479052","9.71370434976144","2.89120579329468e-16","0.845015662310011","0.810574698378903","3458764513820541","0.000227140800900694","0.00139534376765088"
"AT3G61470.1","1","mle","1","21.5783783783784","1.28911884689694","6.50487529113413","-4.97289655201211e-16","0.832420146077338","0.795180178538969","-2010900467244559","0.000322848024878031","0.00169656014436634"
"AT3G61540.1","0","mle","1","23.4823529411765","1.33119274625542","11.5188059071584","-2.40539286984013e-16","0.911082082884709","0.891322545747977","-4157325036331642","1.86402513404627e-05","0.000397073241004578"
"AT3G61580.1","0","burg","1","22.3016759776536","1.1676650400739","8.38214818838797","4.01588484688631e-16","0.703405218135644","0.637495266610231","2490111241051506","0.00421440023044317","0.00854705792087773"
"AT3G61600.1","1","default","1","24","1.12554298804051","11.1851312207425","8.62761784396181e-16","0.633817840056744","0.55244402673602","1159068491541808","0.0108802110382693","0.0179972479540189"
"AT3G61620.1","0","burg","1","22.3016759776536","1.04781106423691","19.3650748599149","-1.02464333314363e-15","0.555063020571775","0.456188136254392","-975949354915503","0.0261422678297192","0.0380469348670724"
"AT3G61700.1","0","default","1","24","1.11523382048361","15.8787935660443","-3.13692863957157e-16","0.693634713549478","0.625553538782696","-3187831522162313","0.00487616055238216","0.00957350095547492"
"AT3G61700.2","0","mle","1","23.7619047619048","1.07135420503231","20.6495969108762","-2.26647946649043e-16","0.581492626320668","0.488490987725261","-4412129096181353","0.019845589964629","0.0299015507949146"
"AT3G61770.1","0","burg","1","25.7548387096774","1.17278489148671","19.8540281871196","5.7706660630541e-16","0.656798194773781","0.580531126945732","1732902214533542","0.0081278005157287","0.0142236509025252"
"AT3G61790.1","1","burg","1","21.695652173913","1.23684646864287","12.8798045327352","1.04083408558608e-15","0.790982680374171","0.744534387123986","960767920505706","0.000872610096782411","0.0029579675911139"
"AT3G61820.1","1","default","1","24","1.34605861627999","11.4116484629649","-4.02455846426619e-16","0.916360180271503","0.897773553665171","-2484744621997515","1.41533385910053e-05","0.000344137413095913"
"AT3G61860.1","0","burg","1","20.2639593908629","0.984579331333451","17.83014858699","1.42247325030098e-16","0.542818571419621","0.441222698401759","7030009174431994","0.0295391919983053","0.042396824657863"
"AT3G61870.1","1","burg","1","25.9220779220779","1.16091739815545","19.3803769569243","-8.0953762212251e-17","0.83379462578681","0.796860098183879","-12352730406501932","0.00031110198431783","0.00165940191266208"
"AT3G61870.2","0","burg","1","23.2093023255814","0.535497043959013","19.3198290456884","2.7293434439607e-16","0.152277468279857","-0.0361053165468419","3663884815275744","0.475490417572273","0.509929628934969"
"AT3G61890.1","0","mle","1","25.2658227848101","1.38395893569818","23.2120702122246","-6.76542155630955e-17","0.912848491655049","0.893481489800616","-14781044930857012","1.70308798709273e-05","0.000379470317586519"
"AT3G61920.1","0","burg","1","24.641975308642","1.15324138918265","19.8672054872911","-1.04083408558608e-16","0.704874741805969","0.639291351096184","-9607679205057058","0.00412124762767485","0.00841917356009823"
"AT3G61960.1","0","mle","1","21.695652173913","1.23368226401006","13.5219323045364","-3.83938576822377e-16","0.863312468298135","0.832937461253276","-2604583285890111","0.000129056551135154","0.00103711602315978"
"AT3G62010.1","0","burg","1","23.7619047619048","0.952391788463692","7.57827851857488","-1.18885196374151e-15","0.49182087479394","0.378892180303705","-841147620140053","0.0475418082221133","0.0645652930452752"
"AT3G62030.1","1","mle","1","23.7619047619048","1.12576792979469","13.8044416027942","-6.43004168428737e-16","0.636673225907241","0.555933942775517","-1555199871322186","0.0105036033452094","0.0174868512934065"
"AT3G62030.3","0","yule-walker","1","22.5536723163842","1.01212210174796","0.794950673929149","9.59699623011752e-17","0.605866205443285","0.518280917764015","10419926985714302","0.0151494384675963","0.0237221538848048"
"AT3G62060.1","0","burg","1","23.2093023255814","1.19018118136759","13.9147624330384","4.4609837200095e-16","0.783801515877863","0.735757408295165","2241658035008186","0.00101586711197388","0.00325868992552721"
"AT3G62110.1","0","default","1","24","0.246256439460666","8.52389873827153","6.93889390390723e-18","0.0331550954033402","-0.181699327840362","144115188075855872","0.859222532383125","0.869904514487695"
"AT3G62110.2","0","default","1","24","0.355623643000051","14.4782261423555","-3.00775752683687e-17","0.0651357567373355","-0.14261185287659","-33247360901849596","0.738530560708154","0.76022136441273"
"AT3G62120.1","0","default","1","24","0.29252722094122","1.92699942408718","2.15913441639626e-15","0.0429529614934741","-0.169724158174643","463148561945054","0.820728995210807","0.8349529427833"
"AT3G62120.2","0","yule-walker","1","21.2340425531915","0.624458115685715","9.13716615205045","4.41798832760687e-16","0.220712114153631","0.047537028409993","2263473612529164","0.325567213922195","0.362982960065201"
"AT3G62120.3","0","yule-walker","1","24.4907975460123","0.871953284207208","20.5394929578003","3.61689844741164e-16","0.373137428006609","0.2338346342303","2764799771239441","0.12225750571298","0.150482788298552"
"AT3G62140.1","1","yule-walker","1","20.9005235602094","1.22032779321017","16.6812903559182","-3.28219620174726e-16","0.691661642608559","0.623142007632684","-3046740470504640","0.00501907857899786","0.00979423298810855"
"AT3G62190.1","0","default","1","24","1.22760962065082","16.869242262443","-9.25343966671118e-17","0.771206715964675","0.720363763956825","-10806792241780684","0.00131067412086394","0.00383033498450104"
"AT3G62250.1","0","burg","1","21.3475935828877","0.891948252560973","0.744855223790806","-9.1393725631476e-17","0.598755049193408","0.509589504569721","-10941670153947636","0.0164188642303271","0.0253833884972597"
"AT3G62290.1","0","burg","1","22.6818181818182","1.27962706445189","12.7332115745034","-1.80411241501588e-16","0.860007710291377","0.828898312578349","-5542891849071381","0.000143703890526536","0.00109256527945356"
"AT3G62290.2","1","mle","1","24.641975308642","0.339784234797364","9.77136633507332","-7.63278329429795e-17","0.0664010082786268","-0.141065434326123","-13101380734168716","0.734043306812255","0.755942363520965"
"AT3G62310.1","0","burg","1","21.2340425531915","1.15526171205233","19.815085670263","-3.92639299256573e-16","0.673725760003111","0.601220373337136","-2546866811074206","0.00647325238867769","0.0119122677629963"
"AT3G62330.1","0","mle","1","20.1616161616162","1.15432220727522","15.6404509611649","-8.56214784402537e-16","0.779461169398972","0.730452540376521","-1167931246010656","0.00111092004573199","0.00345155276970573"
"AT3G62360.2","0","mle","1","20.2639593908629","1.11887198433349","15.9970805232862","-1.12873238858856e-15","0.684065967581046","0.613858404821279","-885949592755522","0.00559994611223502","0.0106352072330244"
"AT3G62370.1","0","burg","1","21.9340659340659","1.3128011530598","13.3694644748068","2.63677968348475e-16","0.874027141739813","0.846033173237549","3792504949364628","8.93812502608116e-05","0.000855633094384127"
"AT3G62400.2","0","default","1","24","0.99869849893094","14.1881539312728","-2.44298983892559e-16","0.503804866688053","0.393539281507621","-4093344900852276","0.0427008236118598","0.0586939646080526"
"AT3G62410.1","0","burg","1","23.6213017751479","1.14914572809058","15.4555139252369","1.84969408135079e-17","0.764205153292456","0.711806298468558","54062993988158416","0.00150108191334408","0.00415069195848153"
"AT3G62420.1","0","burg","1","22.5536723163842","0.967586246123611","10.9222427384115","-6.10622663543836e-16","0.510971894849797","0.402298982594196","-1637672591771090","0.0399946763944841","0.0553824018471817"
"AT3G62450.1","0","default","1","24","0.886393305313826","12.7776654682127","-8.23397339894116e-16","0.392883536677322","0.25796876705006","-1214480484147051","0.105858087760088","0.132311168056383"
"AT3G62460.1","1","yule-walker","1","22.8114285714286","1.17998252403167","20.9249359659408","-7.71405328214384e-16","0.805757714262166","0.76259276187598","-1296335355000408","0.000627403605099941","0.00243179441977448"
"AT3G62530.1","1","mle","1","23.4823529411765","0.981037791733285","2.18847623225573","1.27201761132336e-16","0.770399636365151","0.719377333335185","7861526374305766","0.00133160854068626","0.00386133518517237"
"AT3G62550.1","0","burg","1","22.5536723163842","1.28374343394123","12.7275971158283","-1.06405408211348e-16","0.865516470179606","0.83563124133063","-9398018548208994","0.00011995295420153","0.000998658000278253"
"AT3G62580.1","0","default","1","24","1.06255335941121","15.266403560905","8.83559266694432e-16","0.571401734541102","0.476157675550236","1131785990702351","0.0220915832095635","0.032760588386175"
"AT3G62600.1","0","burg","1","23.0751445086705","1.21529590505779","14.5173218405321","6.19875651459642e-16","0.757767926824205","0.703938577229583","1613226778056642","0.00169450325619169","0.00448917197127164"
"AT3G62630.1","0","mle","1","22.8114285714286","1.2303847523496","10.9409866551653","1.38777878078145e-17","0.839608152629657","0.803965519880691","72057594037927936","0.00026504541940231","0.00151731942077639"
"AT3G62650.1","0","burg","1","24.4907975460123","1.06334868904823","13.2824177514265","1.94289029309402e-16","0.568528367392091","0.472645782368111","5146971002709138","0.0227659153156446","0.0336354982381646"
"AT3G62650.2","0","mle","1","21.8142076502732","0.777133452419556","9.45273304591784","-3.46944695195361e-18","0.3134448406501","0.160877027461233","-288230376151711744","0.184093925383925","0.217719590216783"
"AT3G62660.1","0","mle","1","24.1939393939394","1.31403012395997","9.84025419620649","7.86453150866673e-17","0.854952078053882","0.8227192065103","12715315577259728","0.000168578350616344","0.00118219529807605"
"AT3G62700.1","0","burg","1","22.6818181818182","1.09412556540445","12.8819480108153","3.02984814610126e-16","0.683240669028303","0.612849706590149","3300495443267600","0.00566607575345945","0.0107396328492059"
"AT3G62750.1","1","mle","1","25.2658227848101","1.30855416957132","10.1166010391282","-1.66533453693773e-16","0.8103448843221","0.768199303060344","-6004799503160661","0.000563430726683745","0.00229824089007789"
"AT3G62750.2","0","default","1","24","0.688611210582318","16.7595892347207","8.90446209244241e-17","0.247477468445771","0.0802502392114973","11230324635204436","0.278187611209459","0.315357468486049"
"AT3G62750.8","0","burg","1","23.2093023255814","0.746204213820656","6.10810616160652","-7.05589738835462e-17","0.277686628041388","0.117172545383919","-14172541704623512","0.231347838925916","0.2671566216636"
