"CycID","BH.Q","ADJ.P","PER","LAG","AMP"
"AT3G03330.1","0.0135213877612389","0.00432043650793651","24","14","1.32540078330866"
"AT3G03340.1","0.478586537290715","0.377646329365079","20","18","0.762375139705993"
"AT3G03380.1","0.0951258524510643","0.0572696458633959","24","16","0.953661564559107"
"AT3G03380.2","1","1","24","6","0.638002904025245"
"AT3G03470.1","0.147746940602152","0.0968455387205387","24","10","1.10102870048656"
"AT3G03475.1","0.147746940602152","0.0968455387205387","24","18","1.15742707665326"
"AT3G03535.1","0.00810747064554171","0.00193362193362193","24","0","1.15593334983661"
"AT3G03560.1","0.037129816454249","0.0175406595719096","24","18","1.08625711250498"
"AT3G03630.1","0.222989551992916","0.15763918951419","28","2","1.17123480629247"
"AT3G03640.1","0.0135213877612389","0.00432043650793651","24","14","1.27941194456721"
"AT3G03710.1","0.147746940602152","0.0968455387205387","20","18","1.4180961570027"
"AT3G03720.1","0.037129816454249","0.0175406595719096","24","14","1.20316415386818"
"AT3G03770.1","0.00504426125616406","0.000794327200577201","24","22","1.25796597518227"
"AT3G03770.2","0.147746940602152","0.0968455387205387","28","22","0.908806563088134"
"AT3G03780.1","0.478586537290715","0.377646329365079","24","2","0.35846108023145"
"AT3G03780.2","0.00504426125616406","0.000794327200577201","24","0","1.16367279287003"
"AT3G03790.2","1","1","28","20","0.586444101037748"
"AT3G03820.1","0.00810747064554171","0.00193362193362193","28","4","1.03597434161678"
"AT3G03860.1","0.0135213877612389","0.00432043650793651","24","12","1.09596913629171"
"AT3G03870.2","0.00504426125616406","0.000794327200577201","24","10","1.0720231813645"
"AT3G03890.1","0.942899444483651","0.805264174482925","28","16","1.00823184615334"
"AT3G03890.2","1","1","20","2","0.793802371368532"
"AT3G03900.1","0.00504426125616406","0.000794327200577201","24","20","1.22463833782267"
"AT3G03920.1","0.00810747064554171","0.00193362193362193","24","0","1.04473561488591"
"AT3G03940.1","0.00504426125616406","0.000794327200577201","24","16","1.10628829793364"
"AT3G03960.1","0.00504426125616406","0.000794327200577201","24","22","1.18557411885345"
"AT3G03980.1","0.00504426125616406","0.000794327200577201","24","16","1.20983290018188"
"AT3G03990.1","0.33011780973387","0.247873827561328","24","16","1.04897468660194"
"AT3G04080.1","0.037129816454249","0.0175406595719096","24","16","1.30579960458442"
"AT3G04090.1","0.00810747064554171","0.00193362193362193","28","12","1.35659324514202"
"AT3G04120.1","0.33011780973387","0.247873827561328","24","0","0.975533892690426"
"AT3G04140.1","0.00318510085246977","0.000294161856661857","24","22","1.34349529739517"
"AT3G04210.2","0.0601338460704449","0.0324589646464646","24","12","0.890262717584001"
"AT3G04240.1","0.222989551992916","0.15763918951419","20","0","1.35298716953124"
"AT3G04255.1","0.0951258524510643","0.0572696458633959","24","18","1.30775425065483"
"AT3G04260.1","1","1","28","0","0.611641927823685"
"AT3G04290.1","1","1","20","4","0.585910930581325"
"AT3G04340.1","0.222989551992916","0.15763918951419","20","18","1.12344967106678"
"AT3G04400.1","1","1","28","4","1.20036270905206"
"AT3G04470.1","0.00810747064554171","0.00193362193362193","24","14","1.05295708531817"
"AT3G04480.1","0.942899444483651","0.805264174482925","20","18","0.441270798071329"
"AT3G04490.4","1","1","28","20","1.32460071346083"
"AT3G04500.1","0.33011780973387","0.247873827561328","24","16","0.918033787572634"
"AT3G04520.1","0.0225061986539284","0.0089799031986532","24","18","0.998886517965871"
"AT3G04550.1","0.00318510085246977","0.000294161856661857","24","14","1.04002577391038"
"AT3G04590.2","0.00195626018726725","9.57491582491583e-05","24","20","1.28784748060327"
"AT3G04600.1","0.679189801104077","0.558904371091871","24","18","0.493066965447847"
"AT3G04600.3","1","1","24","22","0.220960332723291"
"AT3G04610.1","0.478586537290715","0.377646329365079","24","16","0.719661149456845"
"AT3G04630.1","0.942899444483651","0.805264174482925","20","0","0.624347122923665"
"AT3G04630.2","1","1","28","20","1.33958360296188"
"AT3G04650.1","0.0951258524510643","0.0572696458633959","24","22","0.966349233912194"
"AT3G04670.1","0.147746940602152","0.0968455387205387","24","18","1.22656352894097"
"AT3G04710.1","0.33011780973387","0.247873827561328","24","22","0.854407892064612"
"AT3G04720.1","0.0135213877612389","0.00432043650793651","24","14","0.810443250221581"
"AT3G04730.1","0.0951258524510643","0.0572696458633959","28","6","1.09960827865473"
"AT3G04760.1","0.00195626018726725","9.57491582491583e-05","24","16","1.27626624329326"
"AT3G04770.2","0.00810747064554171","0.00193362193362193","24","22","1.05609279667303"
"AT3G04780.1","0.00504426125616406","0.000794327200577201","24","16","1.03975102835486"
"AT3G04790.1","0.0951258524510643","0.0572696458633959","24","18","1.29734177671144"
"AT3G04810.1","0.286495144761808","0.202756508537759","28","22","1.65136690458217"
"AT3G04810.2","0.478586537290715","0.377646329365079","24","10","0.810287831143988"
"AT3G04830.1","0.00810747064554171","0.00193362193362193","24","18","1.19928654201207"
"AT3G04840.1","0.00318510085246977","0.000294161856661857","24","0","1.11987243473333"
"AT3G04870.2","0.037129816454249","0.0175406595719096","24","20","0.91607518852711"
"AT3G04870.3","1","1","28","22","1.16315204135343"
"AT3G04870.4","0.0951258524510643","0.0572696458633959","28","18","1.123722269899"
"AT3G04880.1","0.00195626018726725","9.57491582491583e-05","24","12","0.973389662718352"
"AT3G04890.1","0.147746940602152","0.0968455387205387","28","10","0.424367589605611"
"AT3G04910.1","0.037129816454249","0.0175406595719096","24","12","1.14703013971577"
"AT3G04910.2","0.0601338460704449","0.0324589646464646","24","12","1.17117445592122"
"AT3G04920.1","0.147746940602152","0.0968455387205387","24","0","1.21551500859662"
"AT3G04940.1","0.00810747064554171","0.00193362193362193","24","18","1.03139807544385"
"AT3G05000.1","0.0135213877612389","0.00432043650793651","24","14","1.11723248498111"
"AT3G05010.1","0.037129816454249","0.0175406595719096","24","14","1.16470803670404"
"AT3G05020.1","0.037129816454249","0.0175406595719096","28","10","1.44537200603078"
"AT3G05030.1","0.147746940602152","0.0968455387205387","24","14","0.946091421916423"
"AT3G05060.1","0.00810747064554171","0.00193362193362193","24","22","1.07335859488309"
"AT3G05070.1","0.0951258524510643","0.0572696458633959","24","20","0.81492588757183"
"AT3G05090.2","0.33011780973387","0.247873827561328","20","18","1.32483701979016"
"AT3G05120.1","0.00195626018726725","9.57491582491583e-05","24","14","1.10192383988185"
"AT3G05160.1","0.0601338460704449","0.0324589646464646","28","8","0.6548449483181"
"AT3G05165.2","0.0951258524510643","0.0572696458633959","28","26","0.71478106195749"
"AT3G05180.1","0.00195626018726725","9.57491582491583e-05","28","18","1.07230506046923"
"AT3G05210.1","0.0225061986539284","0.0089799031986532","24","18","1.03262179246324"
"AT3G05220.1","0.00810747064554171","0.00193362193362193","24","16","1.11731106801015"
"AT3G05270.2","0.037129816454249","0.0175406595719096","28","16","1.16848923090543"
"AT3G05280.1","0.037129816454249","0.0175406595719096","24","16","1.21107890909145"
"AT3G05290.1","0.00318510085246977","0.000294161856661857","24","14","1.27358090524667"
"AT3G05345.1","0.0135213877612389","0.00432043650793651","24","20","1.32144832329602"
"AT3G05350.1","0.0135213877612389","0.00432043650793651","24","16","1.02151739688107"
"AT3G05355.1","0.222989551992916","0.15763918951419","24","0","0.791657356958605"
"AT3G05410.1","1","1","28","6","0.916298339903037"
"AT3G05420.1","0.222989551992916","0.15763918951419","24","18","1.14483903471632"
"AT3G05420.2","0.222989551992916","0.15763918951419","20","18","0.597567143816941"
"AT3G05500.1","0.679189801104077","0.558904371091871","20","0","1.04158788565734"
"AT3G05520.1","0.33011780973387","0.247873827561328","20","16","0.688765759271092"
"AT3G05520.3","0.679189801104077","0.558904371091871","28","12","0.769883520290494"
"AT3G05530.1","0.00810747064554171","0.00193362193362193","24","14","1.36138203697327"
"AT3G05545.1","0.0601338460704449","0.0324589646464646","20","14","1.3791381053753"
"AT3G05560.1","0.00810747064554171","0.00193362193362193","24","2","1.06423695019271"
"AT3G05560.2","1","1","28","26","1.25271224159422"
"AT3G05560.3","0.0135213877612389","0.00432043650793651","24","22","1.1384312637456"
"AT3G05570.1","0.679189801104077","0.558904371091871","24","16","0.732749913743486"
"AT3G05590.1","0.0225061986539284","0.0089799031986532","24","0","1.10167345220595"
"AT3G05600.1","0.0135213877612389","0.00432043650793651","24","18","1.18702648068301"
"AT3G05625.1","0.00504426125616406","0.000794327200577201","24","18","1.26150158623859"
"AT3G05630.1","1","1","28","10","0.149238819737295"
"AT3G05640.2","0.147746940602152","0.0968455387205387","24","10","0.933525741322943"
"AT3G05700.1","0.00195626018726725","9.57491582491583e-05","24","16","1.10762607123241"
"AT3G05710.1","0.0601338460704449","0.0324589646464646","24","16","0.958221115161146"
"AT3G05727.1","1","1","28","6","1.0352797434522"
"AT3G05730.1","0.0225061986539284","0.0089799031986532","24","12","1.17467897431623"
"AT3G05760.1","0.33011780973387","0.247873827561328","24","14","0.859399818417104"
"AT3G05800.1","0.00504426125616406","0.000794327200577201","24","14","1.25166400935947"
"AT3G05810.1","1","1","28","18","1.14814933482873"
"AT3G05830.1","0.478586537290715","0.377646329365079","20","0","1.06468600984415"
"AT3G05840.1","0.00318510085246977","0.000294161856661857","24","20","1.09957109682374"
"AT3G05840.2","0.33011780973387","0.247873827561328","28","22","0.929064768414641"
"AT3G05880.1","0.0225061986539284","0.0089799031986532","24","14","1.13179013295151"
"AT3G05890.1","0.222989551992916","0.15763918951419","28","10","0.69807405779911"
"AT3G05900.1","0.0951258524510643","0.0572696458633959","28","0","0.976907926775175"
"AT3G05905.1","0.478586537290715","0.377646329365079","20","4","0.909641738698584"
"AT3G05905.2","0.33011780973387","0.247873827561328","28","0","0.775366447398422"
"AT3G05910.1","1","1","20","4","1.17827109124281"
"AT3G05945.1","0.00118699151043509","2.63798701298701e-05","24","12","1.09059977185625"
"AT3G05970.1","0.00810747064554171","0.00193362193362193","24","16","1.1898372793671"
"AT3G06035.1","0.00195626018726725","9.57491582491583e-05","24","20","1.05599751419384"
"AT3G06040.1","0.0135213877612389","0.00432043650793651","24","20","0.828038006447187"
"AT3G06050.1","0.147746940602152","0.0968455387205387","28","14","1.46119060699761"
"AT3G06060.1","1","1","28","12","0.961158887193336"
"AT3G06060.2","1","1","20","0","0.45822966539536"
"AT3G06070.1","0.00504426125616406","0.000794327200577201","28","4","0.55503510490724"
"AT3G06080.2","0.222989551992916","0.15763918951419","28","26","0.886530167990836"
"AT3G06110.2","0.0951258524510643","0.0572696458633959","24","18","0.618681818328963"
"AT3G06125.2","0.00810747064554171","0.00193362193362193","24","22","1.04628877618752"
"AT3G06125.3","0.037129816454249","0.0175406595719096","28","22","0.739311545415013"
"AT3G06130.1","0.037129816454249","0.0175406595719096","24","14","1.12856461858883"
"AT3G06145.1","0.00318510085246977","0.000294161856661857","24","22","1.15678757193876"
"AT3G06170.1","0.00810747064554171","0.00193362193362193","24","12","1.35128153510824"
"AT3G06300.1","0.147746940602152","0.0968455387205387","24","14","0.801148905903804"
"AT3G06310.1","0.147746940602152","0.0968455387205387","24","16","1.30564497039372"
"AT3G06320.1","1","1","28","0","0.861786455615734"
"AT3G06350.1","0.00195626018726725","9.57491582491583e-05","24","20","1.33206014273965"
"AT3G06355.1","1","1","20","12","0.625632375472927"
"AT3G06380.1","0.478586537290715","0.377646329365079","24","14","1.05781880007114"
"AT3G06400.1","0.679189801104077","0.558904371091871","24","16","0.572578845763879"
"AT3G06400.2","0.0135213877612389","0.00432043650793651","20","0","1.14526037675834"
"AT3G06410.1","0.0135213877612389","0.00432043650793651","24","16","1.18211246720148"
"AT3G06420.1","0.0135213877612389","0.00432043650793651","24","14","1.06966294398593"
"AT3G06430.1","0.037129816454249","0.0175406595719096","24","12","0.802976544837006"
"AT3G06450.1","0.0601338460704449","0.0324589646464646","24","14","1.09031373955039"
"AT3G06470.1","0.00810747064554171","0.00193362193362193","24","6","1.17279090107553"
"AT3G06483.1","0.00504426125616406","0.000794327200577201","24","12","1.32625969867673"
"AT3G06500.1","0.00504426125616406","0.000794327200577201","24","12","1.24733314176369"
"AT3G06510.1","0.0601338460704449","0.0324589646464646","24","18","1.16583234812283"
"AT3G06510.2","0.037129816454249","0.0175406595719096","24","18","1.26561766602075"
"AT3G06530.4","0.0951258524510643","0.0572696458633959","24","0","1.07757697966703"
"AT3G06550.1","0.147746940602152","0.0968455387205387","24","20","1.06974658857324"
"AT3G06550.3","0.0135213877612389","0.00432043650793651","24","22","0.998433600217141"
"AT3G06580.1","0.00810747064554171","0.00193362193362193","24","14","1.17134598299548"
"AT3G06590.1","0.0951258524510643","0.0572696458633959","24","14","1.08361336113998"
"AT3G06610.1","1","1","24","0","0.861156574667199"
"AT3G06650.1","0.037129816454249","0.0175406595719096","24","20","0.993402302985767"
"AT3G06670.1","0.147746940602152","0.0968455387205387","24","20","1.33060703853116"
"AT3G06680.3","0.00810747064554171","0.00193362193362193","24","0","1.33323446313586"
"AT3G06700.1","0.00504426125616406","0.000794327200577201","24","0","1.15074230189973"
"AT3G06700.3","1","1","20","2","0.495625805575588"
"AT3G06720.2","0.0601338460704449","0.0324589646464646","20","18","1.22552253381144"
"AT3G06730.1","0.942899444483651","0.805264174482925","24","8","0.718401952599913"
"AT3G06740.1","0.037129816454249","0.0175406595719096","24","18","1.06035324273141"
"AT3G06750.1","0.679189801104077","0.558904371091871","24","2","0.959638576511439"
"AT3G06780.1","0.00118699151043509","2.63798701298701e-05","24","10","1.09872874173124"
"AT3G06790.2","1","1","28","22","0.538547580021196"
"AT3G06810.1","0.147746940602152","0.0968455387205387","24","14","0.922891999853412"
"AT3G06860.1","0.00810747064554171","0.00193362193362193","24","16","1.30496620228089"
"AT3G06868.1","0.00504426125616406","0.000794327200577201","24","12","1.01209743091557"
"AT3G06870.1","0.00318510085246977","0.000294161856661857","24","12","1.16219614304608"
"AT3G06880.2","0.222989551992916","0.15763918951419","28","16","0.122975607000243"
"AT3G06880.4","0.942899444483651","0.805264174482925","28","26","0.630208031276964"
"AT3G06980.1","0.679189801104077","0.558904371091871","20","0","0.921104733450804"
"AT3G07010.1","0.00810747064554171","0.00193362193362193","28","8","1.47526736983984"
"AT3G07020.2","0.0951258524510643","0.0572696458633959","24","14","1.0378633853677"
"AT3G07050.1","0.0225061986539284","0.0089799031986532","24","0","1.05407550210762"
"AT3G07090.1","0.00504426125616406","0.000794327200577201","24","16","1.00667821935363"
"AT3G07100.1","0.037129816454249","0.0175406595719096","24","18","1.02444471957443"
"AT3G07110.1","0.0135213877612389","0.00432043650793651","24","0","1.04681825171137"
"AT3G07160.2","0.147746940602152","0.0968455387205387","20","18","1.14969856506273"
"AT3G07170.1","0.0135213877612389","0.00432043650793651","24","18","1.08128277839398"
"AT3G07180.1","1","1","24","18","0.483580322764921"
"AT3G07180.3","1","1","0","0","0"
"AT3G07200.2","0.0951258524510643","0.0572696458633959","24","16","0.954229905935389"
"AT3G07220.1","0.147746940602152","0.0968455387205387","24","14","1.43591556944734"
"AT3G07230.1","0.147746940602152","0.0968455387205387","24","22","1.02714632657339"
"AT3G07270.1","0.00810747064554171","0.00193362193362193","24","16","1.15057703233602"
"AT3G07273.1","0.147746940602152","0.0968455387205387","20","18","0.87430542256496"
"AT3G07310.1","0.000662587092042538","5.78703703703704e-06","24","10","1.2180734402175"
"AT3G07315.1","0.00504426125616406","0.000794327200577201","24","14","1.30460566293335"
"AT3G07320.1","0.0601338460704449","0.0324589646464646","24","14","1.23574328120144"
"AT3G07360.1","0.147746940602152","0.0968455387205387","28","2","0.872107792977169"
"AT3G07375.1","0.222989551992916","0.15763918951419","28","8","1.16726455907367"
"AT3G07390.1","0.037129816454249","0.0175406595719096","28","10","1.34407269639359"
"AT3G07430.1","0.0951258524510643","0.0572696458633959","24","4","0.858148600196306"
"AT3G07460.1","0.00810747064554171","0.00193362193362193","24","12","1.12713523102001"
"AT3G07470.1","0.222989551992916","0.15763918951419","28","12","1.18015746638261"
"AT3G07480.1","0.00318510085246977","0.000294161856661857","28","14","1.17789918002626"
"AT3G07555.1","0.0225061986539284","0.0089799031986532","28","14","1.12242137568444"
"AT3G07560.1","0.00318510085246977","0.000294161856661857","24","14","1.21094859743192"
"AT3G07568.1","0.147746940602152","0.0968455387205387","28","16","1.14389703122423"
"AT3G07570.1","0.00810747064554171","0.00193362193362193","24","12","1.13753011708063"
"AT3G07580.1","0.00504426125616406","0.000794327200577201","24","16","1.13579552823683"
"AT3G07590.1","0.33011780973387","0.247873827561328","20","18","1.20035490124984"
"AT3G07630.1","0.0601338460704449","0.0324589646464646","24","18","0.95156235389914"
"AT3G07640.1","0.0135213877612389","0.00432043650793651","24","14","1.15934122905822"
"AT3G07650.1","0.00810747064554171","0.00193362193362193","24","16","1.24689891902103"
"AT3G07650.3","0.037129816454249","0.0175406595719096","24","16","1.22118686263453"
"AT3G07650.4","0.00318510085246977","0.000294161856661857","24","16","1.16169439670997"
"AT3G07660.1","0.037129816454249","0.0175406595719096","24","18","1.3345149476632"
"AT3G07670.1","0.0951258524510643","0.0572696458633959","24","18","0.766840902622687"
"AT3G07670.2","0.0951258524510643","0.0572696458633959","20","0","0.848838876077813"
"AT3G07680.1","0.0135213877612389","0.00432043650793651","24","12","1.19177477860568"
"AT3G07700.1","0.0951258524510643","0.0572696458633959","24","22","1.26856625654401"
"AT3G07720.1","0.0225061986539284","0.0089799031986532","24","18","1.16073530213903"
"AT3G07750.1","0.0225061986539284","0.0089799031986532","24","22","0.97891660507989"
"AT3G07760.1","0.147746940602152","0.0968455387205387","20","18","1.00082271194313"
"AT3G07760.2","0.478586537290715","0.377646329365079","24","18","1.06868159092671"
"AT3G07770.1","1","1","28","2","0.84669395946829"
"AT3G07770.2","1","1","28","22","0.941308889465711"
"AT3G07770.3","0.478586537290715","0.377646329365079","24","22","0.409964825316155"
"AT3G07790.1","0.00810747064554171","0.00193362193362193","24","12","0.916550898969994"
"AT3G07795.1","0.037129816454249","0.0175406595719096","28","12","1.44032311912086"
"AT3G07800.1","0.00810747064554171","0.00193362193362193","24","14","1.2445530785113"
"AT3G07810.1","0.0225061986539284","0.0089799031986532","24","16","1.17207669585441"
"AT3G07835.1","0.0951258524510643","0.0572696458633959","28","18","1.26296107620232"
"AT3G07880.1","0.00504426125616406","0.000794327200577201","24","10","1.17661645864391"
"AT3G07890.4","0.33011780973387","0.247873827561328","20","14","1.1231633625798"
"AT3G07910.1","1","1","20","2","0.917641601843614"
"AT3G07950.1","0.037129816454249","0.0175406595719096","24","16","0.97391653012286"
"AT3G07990.1","0.037129816454249","0.0175406595719096","24","14","1.23412276345356"
"AT3G08000.1","0.00810747064554171","0.00193362193362193","24","18","1.00862162173752"
"AT3G08010.1","0.00318510085246977","0.000294161856661857","24","16","1.16947963521081"
"AT3G08030.1","0.0135213877612389","0.00432043650793651","28","10","1.34401588712994"
"AT3G08165.1","0.33011780973387","0.247873827561328","28","22","1.46666964146877"
"AT3G08230.1","0.33011780973387","0.247873827561328","28","8","0.967081442196104"
"AT3G08350.1","1","1","28","14","1.01260227476923"
"AT3G08510.1","0.00504426125616406","0.000794327200577201","24","12","1.30174047182105"
"AT3G08520.1","0.942899444483651","0.805264174482925","24","2","0.789361266443511"
"AT3G08530.1","0.33011780973387","0.247873827561328","20","18","0.88463192801036"
"AT3G08550.1","0.0601338460704449","0.0324589646464646","24","14","1.38033576858002"
"AT3G08580.2","0.037129816454249","0.0175406595719096","24","18","1.29914436185827"
"AT3G08590.1","0.00318510085246977","0.000294161856661857","24","20","1.17057240392033"
"AT3G08590.2","1","1","28","16","1.00143397586322"
"AT3G08610.1","0.00318510085246977","0.000294161856661857","28","14","1.48922838111193"
"AT3G08640.1","0.0951258524510643","0.0572696458633959","24","22","0.916408739503111"
"AT3G08650.1","0.00810747064554171","0.00193362193362193","24","12","1.25326523764316"
"AT3G08680.2","0.147746940602152","0.0968455387205387","24","18","1.08710540237079"
"AT3G08690.1","0.037129816454249","0.0175406595719096","28","16","1.06896408214917"
"AT3G08710.1","0.0951258524510643","0.0572696458633959","24","14","1.2949535375351"
"AT3G08730.1","0.00118699151043509","2.63798701298701e-05","24","0","1.18361976939467"
"AT3G08740.1","0.33011780973387","0.247873827561328","20","12","0.60046126948941"
"AT3G08760.1","0.00810747064554171","0.00193362193362193","24","14","1.23085901915325"
"AT3G08770.1","0.0951258524510643","0.0572696458633959","28","22","0.996122655780268"
"AT3G08785.1","0.33011780973387","0.247873827561328","28","16","1.09908562873892"
"AT3G08795.1","0.00810747064554171","0.00193362193362193","24","2","1.17227981455711"
"AT3G08850.1","0.478586537290715","0.377646329365079","20","18","0.759084513330152"
"AT3G08920.1","0.00118699151043509","2.63798701298701e-05","24","8","1.22301081104448"
"AT3G08930.1","0.0225061986539284","0.0089799031986532","24","14","1.23041233854269"
"AT3G08940.1","0.0135213877612389","0.00432043650793651","24","6","1.38953115566247"
"AT3G08940.2","0.0225061986539284","0.0089799031986532","24","6","1.26923307501408"
"AT3G09050.1","0.0135213877612389","0.00432043650793651","24","14","0.996557115778857"
"AT3G09055.1","0.0225061986539284","0.0089799031986532","24","14","0.903704651547913"
"AT3G09085.1","0.147746940602152","0.0968455387205387","24","12","0.877568629845246"
"AT3G09090.1","0.679189801104077","0.558904371091871","24","18","0.909493247753454"
"AT3G09090.3","1","1","28","12","1.05365766595356"
"AT3G09100.2","0.00810747064554171","0.00193362193362193","24","16","1.05225685360692"
"AT3G09150.1","1","1","20","16","0.74973919124414"
"AT3G09150.2","1","1","24","18","0.738776533988081"
"AT3G09160.1","0.147746940602152","0.0968455387205387","24","16","0.53848803628652"
"AT3G09180.1","0.0601338460704449","0.0324589646464646","24","14","1.13044421322682"
"AT3G09200.1","0.00318510085246977","0.000294161856661857","24","4","0.86933042906796"
"AT3G09210.1","0.942899444483651","0.805264174482925","20","12","1.01207541568629"
"AT3G09250.1","0.00504426125616406","0.000794327200577201","24","14","1.02715760768501"
"AT3G09250.2","0.147746940602152","0.0968455387205387","28","10","1.23646687900989"
"AT3G09260.1","1","1","28","6","1.1715691337668"
"AT3G09275.1","0.00504426125616406","0.000794327200577201","24","8","1.02494052138434"
"AT3G09300.1","0.0225061986539284","0.0089799031986532","24","12","1.25147710359712"
"AT3G09350.1","0.0135213877612389","0.00432043650793651","24","18","1.17707915311932"
"AT3G09390.1","0.00810747064554171","0.00193362193362193","24","16","1.30279174448919"
"AT3G09390.2","0.0332052607058021","0.0132602813852814","28","14","0.621718899663873"
"AT3G09410.1","0.33011780973387","0.247873827561328","24","18","0.96677502419072"
"AT3G09440.3","0.0951258524510643","0.0572696458633959","28","18","1.37303480853561"
"AT3G09440.4","1","1","28","8","0.428120374770806"
"AT3G09455.2","0.0225061986539284","0.0089799031986532","24","16","1.13490122676624"
"AT3G09470.2","0.037129816454249","0.0175406595719096","24","14","1.11489177683596"
"AT3G09500.1","0.00810747064554171","0.00193362193362193","24","2","0.956028199221302"
"AT3G09580.1","0.0601338460704449","0.0324589646464646","24","8","1.19429020513351"
"AT3G09600.1","0.00810747064554171","0.00193362193362193","24","0","0.495525665894743"
"AT3G09600.2","0.0225061986539284","0.0089799031986532","24","0","0.764362018574266"
"AT3G09600.3","0.00810747064554171","0.00193362193362193","24","0","1.22684236931101"
"AT3G09600.4","0.0225061986539284","0.0089799031986532","24","0","1.0127290549614"
"AT3G09600.5","0.00195626018726725","9.57491582491583e-05","24","0","1.25950102459782"
"AT3G09600.8","0.00504426125616406","0.000794327200577201","28","24","1.29755713092048"
"AT3G09600.9","0.00504426125616406","0.000794327200577201","24","0","0.450418068744951"
"AT3G09630.1","0.0225061986539284","0.0089799031986532","24","0","0.928589936449223"
"AT3G09735.1","0.00504426125616406","0.000794327200577201","24","14","1.17466974353065"
"AT3G09740.1","0.0225061986539284","0.0089799031986532","24","12","1.35941318961172"
"AT3G09795.1","0.147746940602152","0.0968455387205387","24","16","0.834393409177503"
"AT3G09800.1","0.942899444483651","0.805264174482925","24","16","0.700735412601429"
"AT3G09800.6","1","1","28","2","0.826904092379704"
"AT3G09810.1","0.0225061986539284","0.0089799031986532","28","18","1.04458444163785"
"AT3G09820.1","0.00118699151043509","2.63798701298701e-05","24","20","1.12020677149115"
"AT3G09840.1","0.00118699151043509","2.63798701298701e-05","24","14","1.30638796845564"
"AT3G09850.1","0.037129816454249","0.0175406595719096","24","14","0.836564613406308"
"AT3G09860.1","0.000662587092042538","5.78703703703704e-06","28","12","1.41216404876668"
"AT3G09900.1","0.0225061986539284","0.0089799031986532","24","12","1.01904602746645"
"AT3G09905.1","0.33011780973387","0.247873827561328","24","22","1.02695819905791"
"AT3G09922.1","1","1","24","0","0.152718507875144"
"AT3G09970.1","0.00504426125616406","0.000794327200577201","24","18","1.26455957094647"
"AT3G09980.1","0.33011780973387","0.247873827561328","24","18","0.513995758417875"
"AT3G10020.1","0.0135213877612389","0.00432043650793651","24","12","1.07129062951222"
"AT3G10050.1","0.0601338460704449","0.0324589646464646","24","22","1.01719601328961"
"AT3G10060.1","0.0951258524510643","0.0572696458633959","24","22","1.2721775524333"
"AT3G10090.1","0.942899444483651","0.805264174482925","24","22","0.332364164980181"
"AT3G10130.1","0.33011780973387","0.247873827561328","24","14","1.15331560351573"
"AT3G10140.1","0.037129816454249","0.0175406595719096","24","16","0.749122408347576"
"AT3G10160.1","0.0225061986539284","0.0089799031986532","24","20","1.14969285792626"
"AT3G10185.1","0.00318510085246977","0.000294161856661857","24","18","1.14765927494066"
"AT3G10210.1","0.0601338460704449","0.0324589646464646","24","12","1.22288223851419"
"AT3G10220.1","0.00504426125616406","0.000794327200577201","24","16","0.981921887038149"
"AT3G10230.1","0.00504426125616406","0.000794327200577201","24","22","1.18743835655323"
"AT3G10260.1","0.0225061986539284","0.0089799031986532","28","12","1.22274992092482"
"AT3G10270.1","0.222989551992916","0.15763918951419","28","22","0.55931311793906"
"AT3G10270.2","0.147746940602152","0.0968455387205387","20","18","1.0468850149611"
"AT3G10300.3","0.037129816454249","0.0175406595719096","24","12","1.31128178090294"
"AT3G10330.1","0.0225061986539284","0.0089799031986532","24","16","1.12188842094164"
"AT3G10350.1","0.037129816454249","0.0175406595719096","20","18","1.33518354342334"
"AT3G10360.1","0.00810747064554171","0.00193362193362193","24","16","0.9342949786915"
"AT3G10370.1","0.00810747064554171","0.00193362193362193","24","14","1.09409169558525"
"AT3G10380.1","0.0951258524510643","0.0572696458633959","20","18","1.11578623544562"
"AT3G10405.1","0.679189801104077","0.558904371091871","28","24","0.732464884940286"
"AT3G10410.1","0.0135213877612389","0.00432043650793651","24","14","1.25050181445335"
"AT3G10420.2","0.478586537290715","0.377646329365079","28","26","0.666628580927656"
"AT3G10450.1","0.0225061986539284","0.0089799031986532","24","18","0.955275091945607"
"AT3G10480.2","0.147746940602152","0.0968455387205387","20","14","1.10090433225718"
"AT3G10490.2","0.222989551992916","0.15763918951419","24","18","1.03223381922259"
"AT3G10520.1","0.0601338460704449","0.0324589646464646","24","12","0.725432769992665"
"AT3G10525.1","0.0601338460704449","0.0324589646464646","24","18","1.0725421828023"
"AT3G10527.1","0.00810747064554171","0.00193362193362193","28","20","0.683680033899637"
"AT3G10530.1","0.0135213877612389","0.00432043650793651","24","22","1.07688946128839"
"AT3G10610.1","0.037129816454249","0.0175406595719096","24","0","1.31266402557929"
"AT3G10620.1","0.0951258524510643","0.0572696458633959","24","20","1.28092522169082"
"AT3G10640.1","0.478586537290715","0.377646329365079","24","14","1.03105024276359"
"AT3G10650.1","0.478586537290715","0.377646329365079","28","18","0.487700680977663"
"AT3G10670.1","0.0601338460704449","0.0324589646464646","24","22","1.002462655974"
"AT3G10690.1","0.33011780973387","0.247873827561328","24","0","0.59157037656036"
"AT3G10720.2","0.00504426125616406","0.000794327200577201","28","4","1.24757373415826"
"AT3G10740.1","0.00810747064554171","0.00193362193362193","24","10","1.07445537614884"
